backtest_id,target_series,forecast_stage,forecast_date,target_period,actual_release_date,days_to_release
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2016-12-01,2016-12,2017-01-06,36
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2016-12-07,2016-12,2017-01-06,30
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2016-12-14,2016-12,2017-01-06,23
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2016-12-31,2016-12,2017-01-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2017-01-05,2016-12,2017-01-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2017-01-01,2017-01,2017-02-03,33
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2017-01-07,2017-01,2017-02-03,27
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2017-01-14,2017-01,2017-02-03,20
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2017-01-31,2017-01,2017-02-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2017-02-02,2017-01,2017-02-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2017-02-01,2017-02,2017-03-10,37
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2017-02-07,2017-02,2017-03-10,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2017-02-14,2017-02,2017-03-10,24
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2017-02-28,2017-02,2017-03-10,10
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2017-03-09,2017-02,2017-03-10,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2017-03-01,2017-03,2017-04-07,37
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2017-03-07,2017-03,2017-04-07,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2017-03-14,2017-03,2017-04-07,24
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2017-03-31,2017-03,2017-04-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2017-04-06,2017-03,2017-04-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2017-04-01,2017-04,2017-05-05,34
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2017-04-07,2017-04,2017-05-05,28
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2017-04-14,2017-04,2017-05-05,21
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2017-04-30,2017-04,2017-05-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2017-05-04,2017-04,2017-05-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2017-05-01,2017-05,2017-06-02,32
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2017-05-07,2017-05,2017-06-02,26
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2017-05-14,2017-05,2017-06-02,19
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2017-05-31,2017-05,2017-06-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2017-06-01,2017-05,2017-06-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2017-06-01,2017-06,2017-07-07,36
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2017-06-07,2017-06,2017-07-07,30
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2017-06-14,2017-06,2017-07-07,23
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2017-06-30,2017-06,2017-07-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2017-07-06,2017-06,2017-07-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2017-07-01,2017-07,2017-08-04,34
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2017-07-07,2017-07,2017-08-04,28
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2017-07-14,2017-07,2017-08-04,21
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2017-07-31,2017-07,2017-08-04,4
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2017-08-03,2017-07,2017-08-04,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2017-08-01,2017-08,2017-09-01,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2017-08-07,2017-08,2017-09-01,25
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2017-08-14,2017-08,2017-09-01,18
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2017-08-31,2017-08,2017-09-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2017-08-31,2017-08,2017-09-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2017-09-01,2017-09,2017-10-06,35
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2017-09-07,2017-09,2017-10-06,29
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2017-09-14,2017-09,2017-10-06,22
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2017-09-30,2017-09,2017-10-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2017-10-05,2017-09,2017-10-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2017-10-01,2017-10,2017-11-03,33
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2017-10-07,2017-10,2017-11-03,27
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2017-10-14,2017-10,2017-11-03,20
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2017-10-31,2017-10,2017-11-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2017-11-02,2017-10,2017-11-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2017-11-01,2017-11,2017-12-08,37
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2017-11-07,2017-11,2017-12-08,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2017-11-14,2017-11,2017-12-08,24
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2017-11-30,2017-11,2017-12-08,8
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2017-12-07,2017-11,2017-12-08,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2017-12-01,2017-12,2018-01-05,35
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2017-12-07,2017-12,2018-01-05,29
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2017-12-14,2017-12,2018-01-05,22
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2017-12-31,2017-12,2018-01-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2018-01-04,2017-12,2018-01-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2018-01-01,2018-01,2018-02-02,32
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2018-01-07,2018-01,2018-02-02,26
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2018-01-14,2018-01,2018-02-02,19
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2018-01-31,2018-01,2018-02-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2018-02-01,2018-01,2018-02-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2018-02-01,2018-02,2018-03-09,36
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2018-02-07,2018-02,2018-03-09,30
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2018-02-14,2018-02,2018-03-09,23
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2018-02-28,2018-02,2018-03-09,9
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2018-03-08,2018-02,2018-03-09,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2018-03-01,2018-03,2018-04-06,36
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2018-03-07,2018-03,2018-04-06,30
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2018-03-14,2018-03,2018-04-06,23
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2018-03-31,2018-03,2018-04-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2018-04-05,2018-03,2018-04-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2018-04-01,2018-04,2018-05-04,33
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2018-04-07,2018-04,2018-05-04,27
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2018-04-14,2018-04,2018-05-04,20
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2018-04-30,2018-04,2018-05-04,4
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2018-05-03,2018-04,2018-05-04,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2018-05-01,2018-05,2018-06-01,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2018-05-07,2018-05,2018-06-01,25
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2018-05-14,2018-05,2018-06-01,18
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2018-05-31,2018-05,2018-06-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2018-05-31,2018-05,2018-06-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2018-06-01,2018-06,2018-07-06,35
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2018-06-07,2018-06,2018-07-06,29
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2018-06-14,2018-06,2018-07-06,22
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2018-06-30,2018-06,2018-07-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2018-07-05,2018-06,2018-07-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2018-07-01,2018-07,2018-08-03,33
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2018-07-07,2018-07,2018-08-03,27
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2018-07-14,2018-07,2018-08-03,20
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2018-07-31,2018-07,2018-08-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2018-08-02,2018-07,2018-08-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2018-08-01,2018-08,2018-09-07,37
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2018-08-07,2018-08,2018-09-07,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2018-08-14,2018-08,2018-09-07,24
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2018-08-31,2018-08,2018-09-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2018-09-06,2018-08,2018-09-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2018-09-01,2018-09,2018-10-05,34
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2018-09-07,2018-09,2018-10-05,28
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2018-09-14,2018-09,2018-10-05,21
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2018-09-30,2018-09,2018-10-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2018-10-04,2018-09,2018-10-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2018-10-01,2018-10,2018-11-02,32
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2018-10-07,2018-10,2018-11-02,26
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2018-10-14,2018-10,2018-11-02,19
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2018-10-31,2018-10,2018-11-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2018-11-01,2018-10,2018-11-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2018-11-01,2018-11,2018-12-07,36
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2018-11-07,2018-11,2018-12-07,30
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2018-11-14,2018-11,2018-12-07,23
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2018-11-30,2018-11,2018-12-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2018-12-06,2018-11,2018-12-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2018-12-01,2018-12,2019-01-04,34
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2018-12-07,2018-12,2019-01-04,28
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2018-12-14,2018-12,2019-01-04,21
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2018-12-31,2018-12,2019-01-04,4
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2019-01-03,2018-12,2019-01-04,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2019-01-01,2019-01,2019-02-01,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2019-01-07,2019-01,2019-02-01,25
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2019-01-14,2019-01,2019-02-01,18
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2019-01-31,2019-01,2019-02-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2019-01-31,2019-01,2019-02-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2019-02-01,2019-02,2019-03-08,35
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2019-02-07,2019-02,2019-03-08,29
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2019-02-14,2019-02,2019-03-08,22
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2019-02-28,2019-02,2019-03-08,8
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2019-03-07,2019-02,2019-03-08,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2019-03-01,2019-03,2019-04-05,35
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2019-03-07,2019-03,2019-04-05,29
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2019-03-14,2019-03,2019-04-05,22
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2019-03-31,2019-03,2019-04-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2019-04-04,2019-03,2019-04-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2019-04-01,2019-04,2019-05-03,32
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2019-04-07,2019-04,2019-05-03,26
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2019-04-14,2019-04,2019-05-03,19
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2019-04-30,2019-04,2019-05-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2019-05-02,2019-04,2019-05-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2019-05-01,2019-05,2019-06-07,37
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2019-05-07,2019-05,2019-06-07,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2019-05-14,2019-05,2019-06-07,24
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2019-05-31,2019-05,2019-06-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2019-06-06,2019-05,2019-06-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2019-06-01,2019-06,2019-07-05,34
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2019-06-07,2019-06,2019-07-05,28
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2019-06-14,2019-06,2019-07-05,21
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2019-06-30,2019-06,2019-07-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2019-07-04,2019-06,2019-07-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2019-07-01,2019-07,2019-08-02,32
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2019-07-07,2019-07,2019-08-02,26
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2019-07-14,2019-07,2019-08-02,19
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2019-07-31,2019-07,2019-08-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2019-08-01,2019-07,2019-08-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2019-08-01,2019-08,2019-09-06,36
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2019-08-07,2019-08,2019-09-06,30
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2019-08-14,2019-08,2019-09-06,23
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2019-08-31,2019-08,2019-09-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2019-09-05,2019-08,2019-09-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2019-09-01,2019-09,2019-10-04,33
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2019-09-07,2019-09,2019-10-04,27
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2019-09-14,2019-09,2019-10-04,20
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2019-09-30,2019-09,2019-10-04,4
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2019-10-03,2019-09,2019-10-04,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2019-10-01,2019-10,2019-11-01,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2019-10-07,2019-10,2019-11-01,25
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2019-10-14,2019-10,2019-11-01,18
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2019-10-31,2019-10,2019-11-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2019-10-31,2019-10,2019-11-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2019-11-01,2019-11,2019-12-06,35
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2019-11-07,2019-11,2019-12-06,29
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2019-11-14,2019-11,2019-12-06,22
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2019-11-30,2019-11,2019-12-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2019-12-05,2019-11,2019-12-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2019-12-01,2019-12,2020-01-10,40
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2019-12-07,2019-12,2020-01-10,34
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2019-12-14,2019-12,2020-01-10,27
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2019-12-31,2019-12,2020-01-10,10
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2020-01-09,2019-12,2020-01-10,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2020-01-01,2020-01,2020-02-07,37
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2020-01-07,2020-01,2020-02-07,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2020-01-14,2020-01,2020-02-07,24
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2020-01-31,2020-01,2020-02-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2020-02-06,2020-01,2020-02-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2020-02-01,2020-02,2020-03-06,34
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2020-02-07,2020-02,2020-03-06,28
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2020-02-14,2020-02,2020-03-06,21
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2020-02-29,2020-02,2020-03-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2020-03-05,2020-02,2020-03-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2020-03-01,2020-03,2020-04-03,33
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2020-03-07,2020-03,2020-04-03,27
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2020-03-14,2020-03,2020-04-03,20
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2020-03-31,2020-03,2020-04-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2020-04-02,2020-03,2020-04-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2020-04-01,2020-04,2020-05-08,37
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2020-04-07,2020-04,2020-05-08,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2020-04-14,2020-04,2020-05-08,24
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2020-04-30,2020-04,2020-05-08,8
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2020-05-07,2020-04,2020-05-08,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2020-05-01,2020-05,2020-06-05,35
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2020-05-07,2020-05,2020-06-05,29
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2020-05-14,2020-05,2020-06-05,22
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2020-05-31,2020-05,2020-06-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2020-06-04,2020-05,2020-06-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2020-06-01,2020-06,2020-07-02,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2020-06-07,2020-06,2020-07-02,25
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2020-06-14,2020-06,2020-07-02,18
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2020-06-30,2020-06,2020-07-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2020-07-01,2020-06,2020-07-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2020-07-01,2020-07,2020-08-07,37
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2020-07-07,2020-07,2020-08-07,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2020-07-14,2020-07,2020-08-07,24
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2020-07-31,2020-07,2020-08-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2020-08-06,2020-07,2020-08-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2020-08-01,2020-08,2020-09-04,34
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2020-08-07,2020-08,2020-09-04,28
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2020-08-14,2020-08,2020-09-04,21
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2020-08-31,2020-08,2020-09-04,4
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2020-09-03,2020-08,2020-09-04,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2020-09-01,2020-09,2020-10-02,31
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2020-09-07,2020-09,2020-10-02,25
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2020-09-14,2020-09,2020-10-02,18
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2020-09-30,2020-09,2020-10-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2020-10-01,2020-09,2020-10-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2020-10-01,2020-10,2020-11-06,36
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2020-10-07,2020-10,2020-11-06,30
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2020-10-14,2020-10,2020-11-06,23
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_end,2020-10-31,2020-10,2020-11-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,pre_employment_report,2020-11-05,2020-10,2020-11-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,month_open,2020-11-01,2020-11,2020-12-04,33
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_1,2020-11-07,2020-11,2020-12-04,27
834e0655-ba81-4b96-b42c-e1cdda73b847,UNRATE,after_week_2,2020-11-14,2020-11,2020-12-04,20
